symbol,start_time_utc8,end_time_utc8,direction,spike_size_pips,duration_minutes,candle_count,opposing_candles,elbow_type
XAUUSD,2026-02-03 14:57:00+08:00,2026-02-03 15:04:00+08:00,bear,1326.0,8,8,3,Double
XAUUSD,2026-02-03 15:05:00+08:00,2026-02-03 15:09:00+08:00,bear,1029.0,5,5,3,Double
XAUUSD,2026-02-03 15:10:00+08:00,2026-02-03 15:15:00+08:00,bear,1198.0,6,6,3,Double
XAUUSD,2026-02-03 15:16:00+08:00,2026-02-03 15:24:00+08:00,bull,1296.0,9,9,3,Double
XAUUSD,2026-02-03 15:25:00+08:00,2026-02-03 15:31:00+08:00,bull,2034.0,7,7,1,Single
XAUUSD,2026-02-03 15:32:00+08:00,2026-02-03 15:39:00+08:00,bull,1595.0,8,8,3,Double
XAUUSD,2026-02-03 15:41:00+08:00,2026-02-03 15:49:00+08:00,bear,1787.0,9,9,3,Double
XAUUSD,2026-02-03 15:50:00+08:00,2026-02-03 15:52:00+08:00,bear,775.0,3,3,0,None
XAUUSD,2026-02-03 15:53:00+08:00,2026-02-03 16:01:00+08:00,bear,1365.0,9,9,3,Double
XAUUSD,2026-02-03 16:03:00+08:00,2026-02-03 16:06:00+08:00,bear,804.0,4,4,3,Double
XAUUSD,2026-02-03 16:08:00+08:00,2026-02-03 16:29:00+08:00,bull,5461.0,22,22,3,Double
XAUUSD,2026-02-03 16:30:00+08:00,2026-02-03 16:34:00+08:00,bear,798.0,5,5,3,Double
XAUUSD,2026-02-03 16:35:00+08:00,2026-02-03 16:43:00+08:00,bull,2386.0,9,9,3,Double
XAUUSD,2026-02-03 16:45:00+08:00,2026-02-03 16:49:00+08:00,bull,2043.0,5,5,3,Double
XAUUSD,2026-02-03 16:50:00+08:00,2026-02-03 16:53:00+08:00,bear,1891.0,4,4,3,Double
XAUUSD,2026-02-03 16:54:00+08:00,2026-02-03 17:01:00+08:00,bear,1308.0,8,8,3,Double
XAUUSD,2026-02-03 17:02:00+08:00,2026-02-03 17:05:00+08:00,bear,1342.0,4,4,3,Double
XAUUSD,2026-02-03 17:06:00+08:00,2026-02-03 17:10:00+08:00,bear,759.0,5,5,3,Double
XAUUSD,2026-02-03 17:12:00+08:00,2026-02-03 17:18:00+08:00,bull,1364.0,7,7,3,Double
XAUUSD,2026-02-03 17:19:00+08:00,2026-02-03 17:23:00+08:00,bear,1295.0,5,5,3,Double
XAUUSD,2026-02-03 17:25:00+08:00,2026-02-03 17:30:00+08:00,bull,1196.0,6,6,3,Double
XAUUSD,2026-02-03 17:31:00+08:00,2026-02-03 17:41:00+08:00,bull,3467.0,11,11,3,Double
XAUUSD,2026-02-03 17:42:00+08:00,2026-02-03 17:47:00+08:00,bear,1304.0,6,6,3,Double
XAUUSD,2026-02-03 17:48:00+08:00,2026-02-03 17:52:00+08:00,bull,1199.0,5,5,3,Double
XAUUSD,2026-02-03 17:53:00+08:00,2026-02-03 17:59:00+08:00,bull,1433.0,7,7,3,Double
XAUUSD,2026-02-03 18:00:00+08:00,2026-02-03 18:07:00+08:00,bear,2240.0,8,8,3,Double
XAUUSD,2026-02-03 18:08:00+08:00,2026-02-03 18:17:00+08:00,bull,2998.0,10,10,3,Double
XAUUSD,2026-02-03 18:18:00+08:00,2026-02-03 18:24:00+08:00,bull,1186.0,7,7,3,Double
XAUUSD,2026-02-03 18:25:00+08:00,2026-02-03 18:30:00+08:00,bull,799.0,6,6,3,Double
XAUUSD,2026-02-03 18:31:00+08:00,2026-02-03 18:35:00+08:00,bear,523.0,5,5,3,Double
XAUUSD,2026-02-03 18:37:00+08:00,2026-02-03 18:44:00+08:00,bull,1861.0,8,8,3,Double
XAUUSD,2026-02-03 18:45:00+08:00,2026-02-03 18:51:00+08:00,bear,832.0,7,7,3,Double
XAUUSD,2026-02-03 18:52:00+08:00,2026-02-03 19:00:00+08:00,bear,2387.0,9,9,3,Double
XAUUSD,2026-02-03 19:01:00+08:00,2026-02-03 19:07:00+08:00,bear,1465.0,7,7,3,Double
XAUUSD,2026-02-03 19:08:00+08:00,2026-02-03 19:15:00+08:00,bull,1515.0,8,8,3,Double
XAUUSD,2026-02-03 19:16:00+08:00,2026-02-03 19:24:00+08:00,bear,1654.0,9,9,3,Double
XAUUSD,2026-02-03 19:25:00+08:00,2026-02-03 19:32:00+08:00,bear,2059.0,8,8,3,Double
XAUUSD,2026-02-03 19:33:00+08:00,2026-02-03 19:36:00+08:00,bear,1496.0,4,4,3,Double
XAUUSD,2026-02-03 19:37:00+08:00,2026-02-03 19:50:00+08:00,bull,1825.0,14,14,3,Double
XAUUSD,2026-02-03 19:51:00+08:00,2026-02-03 19:54:00+08:00,bull,583.0,4,4,3,Double
XAUUSD,2026-02-03 19:57:00+08:00,2026-02-03 20:02:00+08:00,bear,704.0,6,6,3,Double
XAUUSD,2026-02-03 20:03:00+08:00,2026-02-03 20:08:00+08:00,bear,591.0,6,6,2,Double
XAUUSD,2026-02-03 20:09:00+08:00,2026-02-03 20:13:00+08:00,bull,1513.0,5,5,1,Single
XAUUSD,2026-02-03 20:14:00+08:00,2026-02-03 20:26:00+08:00,bear,1301.0,13,13,2,Double
XAUUSD,2026-02-03 20:27:00+08:00,2026-02-03 20:33:00+08:00,bull,994.0,7,7,3,Double
XAUUSD,2026-02-03 20:34:00+08:00,2026-02-03 20:40:00+08:00,bear,864.0,7,7,1,Single
XAUUSD,2026-02-03 20:41:00+08:00,2026-02-03 20:48:00+08:00,bull,1013.0,8,8,3,Double
XAUUSD,2026-02-03 20:49:00+08:00,2026-02-03 20:51:00+08:00,bear,623.0,3,3,0,None
XAUUSD,2026-02-03 20:52:00+08:00,2026-02-03 21:03:00+08:00,bear,2890.0,12,12,3,Double
XAUUSD,2026-02-03 21:04:00+08:00,2026-02-03 21:09:00+08:00,bull,1749.0,6,6,3,Double
XAUUSD,2026-02-03 21:10:00+08:00,2026-02-03 21:16:00+08:00,bull,521.0,7,7,3,Double
XAUUSD,2026-02-03 21:17:00+08:00,2026-02-03 21:26:00+08:00,bear,2211.0,10,10,3,Double
XAUUSD,2026-02-03 21:27:00+08:00,2026-02-03 21:31:00+08:00,bull,707.0,5,5,3,Double
XAUUSD,2026-02-03 21:32:00+08:00,2026-02-03 21:39:00+08:00,bull,2092.0,8,8,3,Double
XAUUSD,2026-02-03 21:40:00+08:00,2026-02-03 21:42:00+08:00,bear,510.0,3,3,0,None
XAUUSD,2026-02-03 21:43:00+08:00,2026-02-03 21:51:00+08:00,bear,1036.0,9,9,2,Double
XAUUSD,2026-02-03 21:52:00+08:00,2026-02-03 21:56:00+08:00,bear,925.0,5,5,3,Double
XAUUSD,2026-02-03 21:57:00+08:00,2026-02-03 22:06:00+08:00,bull,3012.0,10,10,3,Double
XAUUSD,2026-02-03 22:07:00+08:00,2026-02-03 22:13:00+08:00,bull,866.0,7,7,2,Double
XAUUSD,2026-02-03 22:14:00+08:00,2026-02-03 22:26:00+08:00,bear,3779.0,13,13,3,Double
XAUUSD,2026-02-03 22:28:00+08:00,2026-02-03 22:31:00+08:00,bear,1649.0,4,4,3,Double
XAUUSD,2026-02-03 22:32:00+08:00,2026-02-03 22:37:00+08:00,bear,1243.0,6,6,3,Double
XAUUSD,2026-02-03 22:39:00+08:00,2026-02-03 22:43:00+08:00,bear,604.0,5,5,3,Double
XAUUSD,2026-02-03 22:44:00+08:00,2026-02-03 22:48:00+08:00,bear,862.0,5,5,2,Double
XAUUSD,2026-02-03 22:49:00+08:00,2026-02-03 22:55:00+08:00,bear,1105.0,7,7,3,Double
XAUUSD,2026-02-03 22:56:00+08:00,2026-02-03 23:03:00+08:00,bear,1750.0,8,8,3,Double
XAUUSD,2026-02-03 23:04:00+08:00,2026-02-03 23:10:00+08:00,bull,2046.0,7,7,3,Double
XAUUSD,2026-02-03 23:11:00+08:00,2026-02-03 23:20:00+08:00,bear,1325.0,10,10,3,Double
XAUUSD,2026-02-03 23:21:00+08:00,2026-02-03 23:26:00+08:00,bull,1507.0,6,6,3,Double
XAUUSD,2026-02-03 23:27:00+08:00,2026-02-03 23:32:00+08:00,bull,1382.0,6,6,3,Double
XAUUSD,2026-02-03 23:33:00+08:00,2026-02-03 23:40:00+08:00,bear,1042.0,8,8,3,Double
XAUUSD,2026-02-03 23:41:00+08:00,2026-02-03 23:50:00+08:00,bull,1480.0,10,10,3,Double
XAUUSD,2026-02-03 23:51:00+08:00,2026-02-03 23:58:00+08:00,bear,1829.0,8,8,3,Double
XAUUSD,2026-02-04 00:00:00+08:00,2026-02-04 00:07:00+08:00,bear,1873.0,8,8,2,Double
XAUUSD,2026-02-04 00:08:00+08:00,2026-02-04 00:15:00+08:00,bull,1508.0,8,8,3,Double
XAUUSD,2026-02-04 00:16:00+08:00,2026-02-04 00:24:00+08:00,bear,2127.0,9,9,3,Double
XAUUSD,2026-02-04 00:25:00+08:00,2026-02-04 00:32:00+08:00,bull,2470.0,8,8,3,Double
XAUUSD,2026-02-04 00:33:00+08:00,2026-02-04 00:36:00+08:00,bear,1747.0,4,4,1,Single
XAUUSD,2026-02-04 00:37:00+08:00,2026-02-04 00:44:00+08:00,bull,2792.0,8,8,3,Double
XAUUSD,2026-02-04 00:45:00+08:00,2026-02-04 00:48:00+08:00,bear,1258.0,4,4,3,Double
XAUUSD,2026-02-04 00:49:00+08:00,2026-02-04 00:53:00+08:00,bull,1248.0,5,5,3,Double
XAUUSD,2026-02-04 00:54:00+08:00,2026-02-04 00:59:00+08:00,bull,1643.0,6,6,3,Double
XAUUSD,2026-02-04 01:00:00+08:00,2026-02-04 01:03:00+08:00,bull,2025.0,4,4,1,Single
XAUUSD,2026-02-04 01:04:00+08:00,2026-02-04 01:13:00+08:00,bull,3566.0,10,10,3,Double
XAUUSD,2026-02-04 01:14:00+08:00,2026-02-04 01:19:00+08:00,bull,1571.0,6,6,3,Double
XAUUSD,2026-02-04 01:20:00+08:00,2026-02-04 01:27:00+08:00,bear,1966.0,8,8,3,Double
XAUUSD,2026-02-04 01:28:00+08:00,2026-02-04 01:38:00+08:00,bear,2092.0,11,11,3,Double
XAUUSD,2026-02-04 01:40:00+08:00,2026-02-04 01:52:00+08:00,bull,1472.0,13,13,3,Double
XAUUSD,2026-02-04 01:53:00+08:00,2026-02-04 01:58:00+08:00,bull,1246.0,6,6,3,Double
XAUUSD,2026-02-04 01:59:00+08:00,2026-02-04 02:05:00+08:00,bull,1492.0,7,7,2,Double
XAUUSD,2026-02-04 02:06:00+08:00,2026-02-04 02:10:00+08:00,bear,1026.0,5,5,3,Double
XAUUSD,2026-02-04 02:11:00+08:00,2026-02-04 02:16:00+08:00,bear,3180.0,6,6,3,Double
XAUUSD,2026-02-04 02:17:00+08:00,2026-02-04 02:24:00+08:00,bull,1630.0,8,8,3,Double
XAUUSD,2026-02-04 02:25:00+08:00,2026-02-04 02:30:00+08:00,bull,1420.0,6,6,3,Double
XAUUSD,2026-02-04 02:31:00+08:00,2026-02-04 02:40:00+08:00,bull,2933.0,10,10,3,Double
XAUUSD,2026-02-04 02:41:00+08:00,2026-02-04 02:49:00+08:00,bear,1888.0,9,9,3,Double
XAUUSD,2026-02-04 02:50:00+08:00,2026-02-04 02:56:00+08:00,bear,2458.0,7,7,1,Single
XAUUSD,2026-02-04 02:57:00+08:00,2026-02-04 03:03:00+08:00,bull,1768.0,7,7,2,Double
XAUUSD,2026-02-04 03:04:00+08:00,2026-02-04 03:13:00+08:00,bear,3815.0,10,10,3,Double
XAUUSD,2026-02-04 03:14:00+08:00,2026-02-04 03:18:00+08:00,bear,3046.0,5,5,3,Double
XAUUSD,2026-02-04 03:19:00+08:00,2026-02-04 03:23:00+08:00,bull,1738.0,5,5,3,Double
XAUUSD,2026-02-04 03:24:00+08:00,2026-02-04 03:30:00+08:00,bear,1397.0,7,7,3,Double
XAUUSD,2026-02-04 03:31:00+08:00,2026-02-04 03:37:00+08:00,bull,1592.0,7,7,3,Double
XAUUSD,2026-02-04 03:38:00+08:00,2026-02-04 03:47:00+08:00,bear,4846.0,10,10,3,Double
XAUUSD,2026-02-04 03:48:00+08:00,2026-02-04 03:54:00+08:00,bull,2438.0,7,7,3,Double
XAUUSD,2026-02-04 03:55:00+08:00,2026-02-04 03:58:00+08:00,bear,1252.0,4,4,3,Double
XAUUSD,2026-02-04 03:59:00+08:00,2026-02-04 04:03:00+08:00,bear,1419.0,5,5,3,Double
XAUUSD,2026-02-04 04:04:00+08:00,2026-02-04 04:07:00+08:00,bear,2020.0,4,4,3,Double
XAUUSD,2026-02-04 04:08:00+08:00,2026-02-04 04:12:00+08:00,bear,1457.0,5,5,3,Double
XAUUSD,2026-02-04 04:13:00+08:00,2026-02-04 04:20:00+08:00,bear,1786.0,8,8,3,Double
XAUUSD,2026-02-04 04:21:00+08:00,2026-02-04 04:28:00+08:00,bear,2706.0,8,8,3,Double
XAUUSD,2026-02-04 04:29:00+08:00,2026-02-04 04:34:00+08:00,bear,4165.0,6,6,3,Double
XAUUSD,2026-02-04 04:35:00+08:00,2026-02-04 04:43:00+08:00,bull,1998.0,9,9,2,Double
XAUUSD,2026-02-04 04:44:00+08:00,2026-02-04 04:52:00+08:00,bear,2381.0,9,9,3,Double
XAUUSD,2026-02-04 04:53:00+08:00,2026-02-04 04:59:00+08:00,bull,1953.0,7,7,1,Single
XAUUSD,2026-02-04 05:00:00+08:00,2026-02-04 05:06:00+08:00,bear,2562.0,7,7,0,None
XAUUSD,2026-02-04 05:07:00+08:00,2026-02-04 05:16:00+08:00,bull,3815.0,10,10,3,Double
XAUUSD,2026-02-04 05:17:00+08:00,2026-02-04 05:24:00+08:00,bull,1513.0,8,8,3,Double
XAUUSD,2026-02-04 05:25:00+08:00,2026-02-04 05:29:00+08:00,bear,1697.0,5,5,3,Double
XAUUSD,2026-02-04 05:30:00+08:00,2026-02-04 05:35:00+08:00,bear,1415.0,6,6,3,Double
XAUUSD,2026-02-04 05:37:00+08:00,2026-02-04 05:44:00+08:00,bull,1574.0,8,8,3,Double
XAUUSD,2026-02-04 05:45:00+08:00,2026-02-04 05:53:00+08:00,bear,2445.0,9,9,3,Double
XAUUSD,2026-02-04 05:55:00+08:00,2026-02-04 05:59:00+08:00,bear,942.0,5,5,2,Double
XAUUSD,2026-02-04 06:00:00+08:00,2026-02-04 06:06:00+08:00,bear,2358.0,7,7,1,Single
XAUUSD,2026-02-04 06:07:00+08:00,2026-02-04 06:15:00+08:00,bull,1848.0,9,9,3,Double
XAUUSD,2026-02-04 06:16:00+08:00,2026-02-04 06:23:00+08:00,bull,2198.0,8,8,3,Double
XAUUSD,2026-02-04 06:24:00+08:00,2026-02-04 06:33:00+08:00,bull,1994.0,10,10,3,Double
XAUUSD,2026-02-04 06:34:00+08:00,2026-02-04 06:39:00+08:00,bull,1241.0,6,6,3,Double
XAUUSD,2026-02-04 06:40:00+08:00,2026-02-04 06:46:00+08:00,bull,886.0,7,7,1,Single
XAUUSD,2026-02-04 06:47:00+08:00,2026-02-04 06:52:00+08:00,bear,2211.0,6,6,3,Double
XAUUSD,2026-02-04 06:53:00+08:00,2026-02-04 06:57:00+08:00,bear,1114.0,5,5,3,Double
XAUUSD,2026-02-04 06:58:00+08:00,2026-02-04 07:04:00+08:00,bear,1575.0,7,7,3,Double
XAUUSD,2026-02-04 07:05:00+08:00,2026-02-04 07:10:00+08:00,bear,844.0,6,6,3,Double
XAUUSD,2026-02-04 07:11:00+08:00,2026-02-04 07:15:00+08:00,bull,1436.0,5,5,3,Double
XAUUSD,2026-02-04 07:16:00+08:00,2026-02-04 07:22:00+08:00,bear,1411.0,7,7,3,Double
XAUUSD,2026-02-04 07:23:00+08:00,2026-02-04 07:29:00+08:00,bear,626.0,7,7,3,Double
XAUUSD,2026-02-04 07:30:00+08:00,2026-02-04 07:36:00+08:00,bull,912.0,7,7,3,Double
XAUUSD,2026-02-04 07:37:00+08:00,2026-02-04 07:40:00+08:00,bull,1752.0,4,4,3,Double
XAUUSD,2026-02-04 07:41:00+08:00,2026-02-04 07:45:00+08:00,bull,795.0,5,5,3,Double
XAUUSD,2026-02-04 07:46:00+08:00,2026-02-04 07:51:00+08:00,bear,699.0,6,6,3,Double
XAUUSD,2026-02-04 07:52:00+08:00,2026-02-04 07:56:00+08:00,bull,961.0,5,5,1,Single
XAUUSD,2026-02-04 07:57:00+08:00,2026-02-04 07:59:00+08:00,bull,559.0,3,3,1,Single
XAUUSD,2026-02-04 09:01:00+08:00,2026-02-04 09:09:00+08:00,bear,6203.0,9,9,3,Double
XAUUSD,2026-02-04 09:10:00+08:00,2026-02-04 09:17:00+08:00,bull,1813.0,8,8,3,Double
XAUUSD,2026-02-04 09:18:00+08:00,2026-02-04 09:23:00+08:00,bull,1689.0,6,6,3,Double
XAUUSD,2026-02-04 09:24:00+08:00,2026-02-04 09:30:00+08:00,bear,1984.0,7,7,3,Double
XAUUSD,2026-02-04 09:32:00+08:00,2026-02-04 09:36:00+08:00,bear,888.0,5,5,3,Double
XAUUSD,2026-02-04 09:37:00+08:00,2026-02-04 09:40:00+08:00,bear,1612.0,4,4,3,Double
XAUUSD,2026-02-04 09:41:00+08:00,2026-02-04 09:49:00+08:00,bull,1347.0,9,9,3,Double
XAUUSD,2026-02-04 09:50:00+08:00,2026-02-04 09:57:00+08:00,bull,1502.0,8,8,3,Double
XAUUSD,2026-02-04 09:58:00+08:00,2026-02-04 10:07:00+08:00,bull,1769.0,10,10,3,Double
XAUUSD,2026-02-04 10:08:00+08:00,2026-02-04 10:20:00+08:00,bull,3828.0,13,13,3,Double
XAUUSD,2026-02-04 10:21:00+08:00,2026-02-04 10:24:00+08:00,bull,1083.0,4,4,1,Single
XAUUSD,2026-02-04 10:25:00+08:00,2026-02-04 10:33:00+08:00,bear,2443.0,9,9,3,Double
XAUUSD,2026-02-04 10:34:00+08:00,2026-02-04 10:41:00+08:00,bull,1671.0,8,8,3,Double
XAUUSD,2026-02-04 10:42:00+08:00,2026-02-04 10:52:00+08:00,bull,2278.0,11,11,3,Double
XAUUSD,2026-02-04 10:53:00+08:00,2026-02-04 11:02:00+08:00,bull,3198.0,10,10,3,Double
XAUUSD,2026-02-04 11:03:00+08:00,2026-02-04 11:11:00+08:00,bull,4256.0,9,9,3,Double
XAUUSD,2026-02-04 11:12:00+08:00,2026-02-04 11:20:00+08:00,bull,1831.0,9,9,3,Double
XAUUSD,2026-02-04 11:21:00+08:00,2026-02-04 11:27:00+08:00,bear,1909.0,7,7,3,Double
XAUUSD,2026-02-04 11:28:00+08:00,2026-02-04 11:33:00+08:00,bear,1836.0,6,6,2,Double
XAUUSD,2026-02-04 11:34:00+08:00,2026-02-04 11:40:00+08:00,bear,2476.0,7,7,3,Double
XAUUSD,2026-02-04 11:41:00+08:00,2026-02-04 11:51:00+08:00,bull,2506.0,11,11,3,Double
XAUUSD,2026-02-04 11:54:00+08:00,2026-02-04 11:58:00+08:00,bear,1010.0,5,5,3,Double
XAUUSD,2026-02-04 11:59:00+08:00,2026-02-04 12:04:00+08:00,bull,2233.0,6,6,3,Double
XAUUSD,2026-02-04 12:05:00+08:00,2026-02-04 12:09:00+08:00,bear,1079.0,5,5,3,Double
XAUUSD,2026-02-04 12:10:00+08:00,2026-02-04 12:15:00+08:00,bear,904.0,6,6,3,Double
XAUUSD,2026-02-04 12:16:00+08:00,2026-02-04 12:21:00+08:00,bear,846.0,6,6,3,Double
XAUUSD,2026-02-04 12:23:00+08:00,2026-02-04 12:28:00+08:00,bear,1027.0,6,6,3,Double
XAUUSD,2026-02-04 12:29:00+08:00,2026-02-04 12:35:00+08:00,bear,1856.0,7,7,3,Double
XAUUSD,2026-02-04 12:36:00+08:00,2026-02-04 12:42:00+08:00,bear,1754.0,7,7,3,Double
XAUUSD,2026-02-04 12:43:00+08:00,2026-02-04 12:47:00+08:00,bull,1061.0,5,5,3,Double
XAUUSD,2026-02-04 12:48:00+08:00,2026-02-04 12:53:00+08:00,bull,2326.0,6,6,3,Double
XAUUSD,2026-02-04 12:54:00+08:00,2026-02-04 12:58:00+08:00,bull,1225.0,5,5,3,Double
XAUUSD,2026-02-04 12:59:00+08:00,2026-02-04 13:06:00+08:00,bull,1635.0,8,8,3,Double
XAUUSD,2026-02-04 13:07:00+08:00,2026-02-04 13:11:00+08:00,bear,1449.0,5,5,3,Double
XAUUSD,2026-02-04 13:12:00+08:00,2026-02-04 13:21:00+08:00,bear,1720.0,10,10,3,Double
XAUUSD,2026-02-04 13:22:00+08:00,2026-02-04 13:28:00+08:00,bull,1416.0,7,7,3,Double
XAUUSD,2026-02-04 13:29:00+08:00,2026-02-04 13:36:00+08:00,bull,1708.0,8,8,1,Single
XAUUSD,2026-02-04 13:37:00+08:00,2026-02-04 13:41:00+08:00,bear,673.0,5,5,3,Double
XAUUSD,2026-02-04 13:42:00+08:00,2026-02-04 13:48:00+08:00,bear,1099.0,7,7,3,Double
XAUUSD,2026-02-04 13:49:00+08:00,2026-02-04 13:52:00+08:00,bear,788.0,4,4,3,Double
XAUUSD,2026-02-04 13:53:00+08:00,2026-02-04 13:56:00+08:00,bull,450.0,4,4,3,Double
XAUUSD,2026-02-04 13:57:00+08:00,2026-02-04 14:02:00+08:00,bull,655.0,6,6,3,Double
XAUUSD,2026-02-04 14:04:00+08:00,2026-02-04 14:08:00+08:00,bear,767.0,5,5,3,Double
XAUUSD,2026-02-04 14:09:00+08:00,2026-02-04 14:12:00+08:00,bear,976.0,4,4,3,Double
XAUUSD,2026-02-04 14:13:00+08:00,2026-02-04 14:19:00+08:00,bear,865.0,7,7,3,Double
XAUUSD,2026-02-04 14:20:00+08:00,2026-02-04 14:28:00+08:00,bear,1148.0,9,9,3,Double
XAUUSD,2026-02-04 14:30:00+08:00,2026-02-04 14:35:00+08:00,bear,952.0,6,6,3,Double
XAUUSD,2026-02-04 14:37:00+08:00,2026-02-04 14:41:00+08:00,bear,609.0,5,5,3,Double
XAUUSD,2026-02-04 14:42:00+08:00,2026-02-04 14:45:00+08:00,bear,454.0,4,4,3,Double
XAUUSD,2026-02-04 14:46:00+08:00,2026-02-04 14:53:00+08:00,bull,727.0,8,8,3,Double
XAUUSD,2026-02-04 14:54:00+08:00,2026-02-04 15:00:00+08:00,bull,488.0,7,7,3,Double
XAUUSD,2026-02-04 15:01:00+08:00,2026-02-04 15:05:00+08:00,bear,603.0,5,5,3,Double
XAUUSD,2026-02-04 15:07:00+08:00,2026-02-04 15:11:00+08:00,bear,632.0,5,5,3,Double
XAUUSD,2026-02-04 15:12:00+08:00,2026-02-04 15:18:00+08:00,bull,434.0,7,7,3,Double
XAUUSD,2026-02-04 15:19:00+08:00,2026-02-04 15:26:00+08:00,bear,431.0,8,8,3,Double
XAUUSD,2026-02-04 15:27:00+08:00,2026-02-04 15:36:00+08:00,bear,1462.0,10,10,3,Double
XAUUSD,2026-02-04 15:37:00+08:00,2026-02-04 15:40:00+08:00,bear,1236.0,4,4,3,Double
XAUUSD,2026-02-04 15:41:00+08:00,2026-02-04 15:50:00+08:00,bull,1012.0,10,10,3,Double
XAUUSD,2026-02-04 15:51:00+08:00,2026-02-04 15:55:00+08:00,bull,975.0,5,5,3,Double
XAUUSD,2026-02-04 15:57:00+08:00,2026-02-04 16:03:00+08:00,bear,804.0,7,7,2,Double
XAUUSD,2026-02-04 16:04:00+08:00,2026-02-04 16:07:00+08:00,bull,1840.0,4,4,3,Double
XAUUSD,2026-02-04 16:08:00+08:00,2026-02-04 16:13:00+08:00,bear,920.0,6,6,3,Double
XAUUSD,2026-02-04 16:14:00+08:00,2026-02-04 16:19:00+08:00,bear,1734.0,6,6,2,Double
XAUUSD,2026-02-04 16:20:00+08:00,2026-02-04 16:27:00+08:00,bear,1310.0,8,8,3,Double
XAUUSD,2026-02-04 16:29:00+08:00,2026-02-04 16:32:00+08:00,bear,752.0,4,4,3,Double
XAUUSD,2026-02-04 16:34:00+08:00,2026-02-04 16:40:00+08:00,bull,807.0,7,7,3,Double
XAUUSD,2026-02-04 16:41:00+08:00,2026-02-04 16:45:00+08:00,bull,784.0,5,5,1,Single
XAUUSD,2026-02-04 16:47:00+08:00,2026-02-04 16:51:00+08:00,bull,901.0,5,5,3,Double
XAUUSD,2026-02-04 16:52:00+08:00,2026-02-04 16:58:00+08:00,bear,665.0,7,7,3,Double
XAUUSD,2026-02-04 16:59:00+08:00,2026-02-04 17:05:00+08:00,bull,1652.0,7,7,3,Double
XAUUSD,2026-02-04 17:06:00+08:00,2026-02-04 17:12:00+08:00,bear,589.0,7,7,3,Double
XAUUSD,2026-02-04 17:14:00+08:00,2026-02-04 17:18:00+08:00,bear,654.0,5,5,3,Double
XAUUSD,2026-02-04 17:19:00+08:00,2026-02-04 17:32:00+08:00,bull,2484.0,14,14,3,Double
XAUUSD,2026-02-04 17:33:00+08:00,2026-02-04 17:40:00+08:00,bear,1914.0,8,8,3,Double
XAUUSD,2026-02-04 17:42:00+08:00,2026-02-04 17:48:00+08:00,bull,1081.0,7,7,3,Double
XAUUSD,2026-02-04 17:49:00+08:00,2026-02-04 17:53:00+08:00,bear,981.0,5,5,3,Double
XAUUSD,2026-02-04 17:54:00+08:00,2026-02-04 18:00:00+08:00,bear,738.0,7,7,3,Double
XAUUSD,2026-02-04 18:01:00+08:00,2026-02-04 18:08:00+08:00,bear,1700.0,8,8,3,Double
XAUUSD,2026-02-04 18:09:00+08:00,2026-02-04 18:16:00+08:00,bear,1123.0,8,8,3,Double
XAUUSD,2026-02-04 18:17:00+08:00,2026-02-04 18:21:00+08:00,bull,663.0,5,5,3,Double
XAUUSD,2026-02-04 18:22:00+08:00,2026-02-04 18:26:00+08:00,bull,492.0,5,5,3,Double
XAUUSD,2026-02-04 18:27:00+08:00,2026-02-04 18:32:00+08:00,bull,1288.0,6,6,3,Double
XAUUSD,2026-02-04 18:33:00+08:00,2026-02-04 18:37:00+08:00,bull,564.0,5,5,2,Double
XAUUSD,2026-02-04 18:38:00+08:00,2026-02-04 18:44:00+08:00,bull,1060.0,7,7,3,Double
XAUUSD,2026-02-04 18:45:00+08:00,2026-02-04 18:53:00+08:00,bear,1127.0,9,9,3,Double
XAUUSD,2026-02-04 18:54:00+08:00,2026-02-04 19:01:00+08:00,bull,1137.0,8,8,3,Double
XAUUSD,2026-02-04 19:02:00+08:00,2026-02-04 19:16:00+08:00,bear,2294.0,15,15,3,Double
XAUUSD,2026-02-04 19:18:00+08:00,2026-02-04 19:25:00+08:00,bear,1438.0,8,8,3,Double
XAUUSD,2026-02-04 19:26:00+08:00,2026-02-04 19:35:00+08:00,bear,2200.0,10,10,3,Double
XAUUSD,2026-02-04 19:36:00+08:00,2026-02-04 19:44:00+08:00,bull,1364.0,9,9,3,Double
XAUUSD,2026-02-04 19:45:00+08:00,2026-02-04 19:48:00+08:00,bull,1182.0,4,4,3,Double
XAUUSD,2026-02-04 19:49:00+08:00,2026-02-04 19:56:00+08:00,bull,1552.0,8,8,3,Double
XAUUSD,2026-02-04 19:57:00+08:00,2026-02-04 20:02:00+08:00,bull,1128.0,6,6,3,Double
XAUUSD,2026-02-04 20:03:00+08:00,2026-02-04 20:08:00+08:00,bear,674.0,6,6,3,Double
XAUUSD,2026-02-04 20:09:00+08:00,2026-02-04 20:14:00+08:00,bull,791.0,6,6,1,Single
XAUUSD,2026-02-04 20:15:00+08:00,2026-02-04 20:20:00+08:00,bull,944.0,6,6,3,Double
XAUUSD,2026-02-04 20:21:00+08:00,2026-02-04 20:24:00+08:00,bull,1321.0,4,4,3,Double
XAUUSD,2026-02-04 20:25:00+08:00,2026-02-04 20:31:00+08:00,bull,1238.0,7,7,2,Double
XAUUSD,2026-02-04 20:32:00+08:00,2026-02-04 20:41:00+08:00,bull,1090.0,10,10,3,Double
